,pain,completion,time,ex
612,0.0,1.0,1.428687208556221,2.0
613,1.0,1.0,0.9829086354980222,12.0
614,1.0,1.0,1.202704933336986,8.0
615,0.0,1.0,0.6618258689723819,12.0
616,0.0,0.0,1.1888243722470195,3.0
617,0.0,1.0,0.7863263623719752,10.0
618,0.0,1.0,0.7603217470857718,6.0
619,1.0,0.0,0.7465979948333549,1.0
620,1.0,0.0,0.6390560621354388,6.0
621,0.0,0.0,0.8834544398767815,9.0
622,0.0,0.0,0.8466097051434309,10.0
623,0.0,0.0,1.4088216462990582,3.0
624,0.0,0.0,1.058425957680655,8.0
625,0.0,0.0,0.9222895916688333,1.0
626,1.0,0.0,1.000066180212055,5.0
627,0.0,0.0,0.883885163575819,2.0
628,1.0,1.0,1.0589792603782775,12.0
629,0.0,1.0,0.7073612441589677,3.0
630,0.0,1.0,1.5505801596933424,7.0
631,1.0,1.0,1.6708875753849235,12.0
632,0.0,1.0,0.8214506014763631,6.0
633,1.0,1.0,1.3070725554095566,9.0
634,1.0,1.0,1.1622351566374274,1.0
635,1.0,1.0,1.1133448666016277,9.0
636,1.0,1.0,0.9905149166105891,10.0
637,1.0,0.0,1.3220104940645485,7.0
638,0.0,1.0,1.177577877456048,4.0
639,0.0,1.0,0.9641876128822551,4.0
640,1.0,1.0,0.7660303034882935,11.0
641,1.0,0.0,1.083247182587804,6.0
642,1.0,0.0,0.7768053201489059,9.0
643,1.0,1.0,1.736989861321012,2.0
644,0.0,0.0,0.979990225763153,7.0
645,0.0,0.0,1.042039644343671,0.0
646,0.0,0.0,0.7907132547797326,6.0
647,0.0,0.0,1.0300777961172316,8.0
648,1.0,1.0,0.5820610733617999,4.0
649,1.0,1.0,0.7913683521030374,6.0
650,1.0,0.0,1.327196523220625,1.0
651,1.0,1.0,0.7102887236809167,9.0
652,0.0,0.0,1.5166525783125442,5.0
653,1.0,1.0,0.38464483149744927,6.0
654,0.0,0.0,0.8612707403886397,2.0
655,1.0,0.0,0.8995821449346177,5.0
656,0.0,0.0,0.7029256402332767,12.0
657,1.0,0.0,0.5942260751005696,5.0
658,0.0,0.0,1.1477541568640326,5.0
659,0.0,1.0,1.6466243274745505,0.0
660,0.0,0.0,0.9971385769351008,0.0
661,1.0,1.0,0.8026477630066836,1.0
662,0.0,0.0,1.2023751028145762,6.0
663,0.0,0.0,1.1685085753842814,0.0
664,0.0,1.0,0.9105992413817047,5.0
665,1.0,0.0,0.6363078589741129,12.0
666,0.0,1.0,1.1495975333485189,5.0
667,1.0,1.0,0.9046909842751427,12.0
668,0.0,0.0,0.9832627616165782,5.0
669,0.0,0.0,1.0694504299273035,5.0
670,0.0,1.0,0.8802365824748403,5.0
671,1.0,1.0,1.0198745266764027,6.0
672,1.0,1.0,1.241990464440129,1.0
673,1.0,0.0,0.9772048654047403,7.0
674,0.0,0.0,0.8065793810125046,12.0
675,0.0,1.0,1.2163151740599674,7.0
676,1.0,0.0,0.9573510148161156,8.0
677,1.0,0.0,0.8244293824046036,10.0
678,1.0,1.0,1.0921899469189176,10.0
679,0.0,0.0,1.0795977401965071,11.0
680,0.0,0.0,0.6830485572682911,6.0
681,0.0,1.0,0.6963015397079568,8.0
682,0.0,0.0,0.6502212061764023,5.0
683,1.0,1.0,0.8995495038409974,8.0
684,0.0,0.0,0.9098739437973585,0.0
685,0.0,1.0,1.0500066324357964,4.0
686,1.0,1.0,0.8079129842232943,4.0
687,0.0,1.0,1.2480002520964233,0.0
688,1.0,1.0,0.6922648125962885,0.0
689,1.0,0.0,1.3448787623940772,8.0
690,1.0,1.0,1.13285701763512,8.0
691,0.0,0.0,0.9483495319686164,4.0
692,0.0,0.0,1.5076993341438327,0.0
693,0.0,0.0,1.1373026078817068,8.0
694,1.0,0.0,1.5302201503459654,11.0
695,1.0,0.0,1.0018132798164798,9.0
696,0.0,0.0,1.205029475750067,2.0
697,0.0,0.0,1.280681295860682,10.0
698,1.0,0.0,0.8995056992381039,2.0
699,1.0,0.0,1.3451368924728608,9.0
700,1.0,0.0,0.7958132085471344,12.0
701,0.0,1.0,0.8271185382333269,10.0
702,0.0,0.0,0.9190802964961966,12.0
703,0.0,0.0,0.7385138881764972,4.0
704,0.0,1.0,1.2830988923789266,3.0
705,1.0,1.0,1.3442735020054057,0.0
706,0.0,1.0,0.6625280044190224,4.0
707,1.0,0.0,1.4481494523220335,7.0
708,1.0,1.0,0.7658756394517707,6.0
709,0.0,1.0,1.19905759086264,4.0
710,1.0,0.0,1.0584828185534871,1.0
711,1.0,0.0,0.9163049122277758,9.0
712,1.0,1.0,1.3071684971548374,2.0
713,0.0,1.0,0.6380455340401602,2.0
714,0.0,0.0,0.7510695336808311,10.0
715,1.0,0.0,0.9297116529941876,11.0
716,0.0,1.0,0.8429157714658991,0.0
717,1.0,0.0,0.9439338968450557,12.0
718,0.0,0.0,0.8921745274667904,7.0
719,0.0,0.0,0.18179998892419827,1.0
720,0.0,0.0,1.078520770519182,3.0
721,0.0,1.0,1.008223767699009,12.0
722,0.0,1.0,0.861390197387491,6.0
723,0.0,1.0,1.017506860671002,2.0
724,1.0,1.0,1.0877478987460916,12.0
725,1.0,1.0,0.7852110526501951,0.0
726,1.0,1.0,0.9414068556130714,2.0
727,1.0,0.0,0.8017474458420639,6.0
728,1.0,1.0,1.292408038975396,2.0
729,1.0,0.0,1.1863341538021557,2.0
730,0.0,1.0,1.1618238957356437,8.0
731,0.0,0.0,0.7452921411732277,9.0
732,0.0,1.0,0.8816823102844636,7.0
733,0.0,1.0,1.3821265741853386,5.0
734,0.0,1.0,0.8276407915515436,1.0
735,0.0,0.0,0.794795244642176,2.0
736,0.0,0.0,1.1308198240502187,7.0
737,1.0,0.0,1.0505246645857238,12.0
738,0.0,0.0,0.8123171562689049,6.0
739,1.0,0.0,1.346555016319659,7.0
740,0.0,0.0,0.7226887257573371,9.0
741,0.0,1.0,1.113564780954618,12.0
742,1.0,1.0,0.6277261405717671,11.0
743,1.0,0.0,1.0071882166641504,3.0
744,1.0,0.0,1.16638404314253,0.0
745,1.0,1.0,1.0164824714498644,6.0
746,0.0,1.0,0.7602468710195347,12.0
747,0.0,0.0,0.6662149127513703,10.0
748,1.0,0.0,0.7699642115002727,9.0
749,0.0,0.0,1.1412539082957722,1.0
750,0.0,1.0,0.9981385933352555,4.0
751,0.0,0.0,1.0238290926060745,2.0
752,0.0,1.0,0.9443457221193524,9.0
753,0.0,1.0,1.112342738506342,2.0
754,0.0,0.0,0.795738822931469,9.0
755,1.0,1.0,0.8231677914942463,9.0
756,0.0,0.0,1.1593099886650096,7.0
757,1.0,1.0,0.6330972947534064,9.0
758,1.0,0.0,0.847238211129056,5.0
759,0.0,0.0,1.102937844823083,0.0
760,1.0,1.0,1.293723031025817,8.0
761,1.0,1.0,0.8174693898487247,7.0
762,0.0,0.0,0.7306295279534313,4.0
763,0.0,1.0,0.990367937433124,8.0
764,0.0,1.0,0.7386234978313624,10.0
765,0.0,0.0,1.2295214445295577,4.0
766,1.0,1.0,1.1309454045120866,9.0
767,0.0,1.0,0.9202787083391677,4.0
768,1.0,1.0,0.9190927162102612,6.0
769,1.0,0.0,0.8656974924731762,0.0
770,1.0,0.0,1.2394475129065228,11.0
771,0.0,0.0,0.6722425227508196,3.0
772,0.0,1.0,0.9907364612403942,8.0
773,1.0,0.0,1.2810214911949556,4.0
774,0.0,0.0,0.6930476734618163,7.0
775,1.0,1.0,1.4356069690395836,1.0
776,1.0,1.0,1.3933447622657043,8.0
777,1.0,1.0,0.5815150926564788,9.0
778,1.0,0.0,0.6291493017724555,1.0
779,1.0,0.0,0.9105977333775993,0.0
780,0.0,0.0,0.7210764581290591,7.0
781,1.0,0.0,1.0478653167322185,4.0
782,0.0,1.0,0.6989587725507597,7.0
783,1.0,1.0,1.2053696777537402,8.0
784,1.0,1.0,1.0216524415415305,9.0
785,0.0,1.0,1.0406515122097324,7.0
786,1.0,1.0,1.353688783121621,3.0
787,0.0,1.0,0.9649934284158106,3.0
788,0.0,0.0,1.038693470898419,5.0
789,1.0,1.0,0.7962436059644149,7.0
790,0.0,1.0,0.6432282536870151,2.0
791,1.0,0.0,1.2103628044785086,1.0
792,0.0,0.0,0.9971827158317964,1.0
793,0.0,0.0,1.3665352225956673,6.0
794,0.0,1.0,0.8299255287715268,11.0
795,0.0,0.0,0.9987643367632904,5.0
796,0.0,1.0,0.6426440996685757,12.0
797,0.0,0.0,1.1990962251248825,9.0
798,1.0,0.0,0.9625446302266699,12.0
799,1.0,0.0,0.8493043557036671,7.0
800,0.0,1.0,1.2089619577560902,10.0
801,0.0,0.0,0.7639341168203754,5.0
802,1.0,1.0,0.9457045500442427,5.0
803,0.0,0.0,1.0518343303047204,8.0
804,0.0,0.0,1.0423280341057226,1.0
805,0.0,0.0,1.026036388465089,4.0
806,0.0,1.0,1.2233159511024312,3.0
807,1.0,1.0,1.0848206634815591,5.0
808,0.0,1.0,1.2786973739847056,8.0
809,1.0,0.0,0.24040163930645353,9.0
810,1.0,1.0,1.118832269552993,1.0
811,0.0,1.0,0.8221411625910697,1.0
812,1.0,1.0,0.9792372415796762,6.0
813,0.0,0.0,1.1136398650084331,8.0
814,1.0,0.0,1.105349812062683,7.0
815,1.0,0.0,0.6201504578471607,4.0
816,1.0,1.0,0.8873919460877218,1.0
817,1.0,1.0,0.9224026266657073,6.0
818,0.0,0.0,0.7883206300535986,11.0
819,0.0,1.0,1.0774629019578867,3.0
820,1.0,1.0,0.5556723002427956,5.0
821,1.0,1.0,0.9584459124354966,1.0
822,1.0,1.0,0.9964779530771063,9.0
823,0.0,1.0,0.9682934420839346,7.0
824,0.0,1.0,0.585533546126683,3.0
825,1.0,0.0,0.8245143908822705,10.0
826,0.0,1.0,0.9676962512106322,5.0
827,1.0,0.0,1.0912503889185985,5.0
828,1.0,1.0,1.0878650123528362,2.0
829,0.0,1.0,1.133254585365759,4.0
830,0.0,0.0,1.0034506183693594,6.0
831,1.0,0.0,1.056362525621223,10.0
832,1.0,0.0,0.7479161280822205,4.0
833,1.0,0.0,0.8570648760175701,1.0
834,1.0,0.0,0.9440239387120098,3.0
835,0.0,1.0,0.4911893915139049,8.0
836,1.0,1.0,1.0691729674504842,9.0
837,1.0,0.0,0.8256396183665031,11.0
838,1.0,1.0,0.7805422967909522,11.0
839,0.0,0.0,1.4184137501606695,3.0
840,0.0,0.0,0.8974338802007766,12.0
841,0.0,0.0,0.9393648051056406,4.0
842,1.0,0.0,0.9290229031273393,7.0
843,1.0,1.0,0.8156398358776166,7.0
844,1.0,0.0,0.9144227063643752,7.0
845,1.0,0.0,1.0488473885553127,3.0
846,0.0,0.0,1.191481509306274,5.0
847,1.0,0.0,1.0293797616663882,5.0
848,1.0,1.0,0.6885280390935837,5.0
849,1.0,0.0,1.0006338969897863,12.0
850,1.0,1.0,0.35718047266907565,12.0
851,1.0,0.0,0.9900514447677646,9.0
852,0.0,1.0,1.2904199819116209,7.0
853,0.0,1.0,0.9196621138337875,2.0
854,0.0,0.0,1.0307136543646505,11.0
855,1.0,1.0,1.029484795589547,1.0
856,1.0,0.0,0.8348033157908179,4.0
857,0.0,1.0,1.0845184308773483,8.0
858,0.0,0.0,0.33493231266095436,1.0
859,0.0,1.0,1.1650138599693831,8.0
860,0.0,1.0,0.7333638045148366,1.0
861,1.0,1.0,1.2785447373072212,7.0
862,1.0,0.0,0.5927006782262851,7.0
863,0.0,0.0,0.7272780541982133,0.0
864,0.0,1.0,0.9291198470727589,6.0
865,0.0,0.0,1.2864268774643024,8.0
866,1.0,0.0,1.222350349461633,0.0
867,1.0,0.0,0.5864921999430829,8.0
868,1.0,1.0,1.0348219447865163,5.0
869,1.0,0.0,1.171183385346691,10.0
870,0.0,0.0,1.0947102361789451,4.0
871,1.0,1.0,0.7936173592931577,5.0
872,0.0,0.0,1.4988327780863377,2.0
873,0.0,0.0,1.3265155067855767,6.0
874,0.0,1.0,0.9840612076923198,9.0
875,1.0,0.0,1.4326079233685456,3.0
876,0.0,1.0,0.745424753788283,12.0
877,0.0,1.0,0.8997131731855627,10.0
878,0.0,1.0,0.8386008310122969,6.0
879,1.0,1.0,0.5961037530202759,5.0
880,1.0,1.0,1.226331115659035,10.0
881,0.0,0.0,1.0905615056742295,0.0
882,0.0,1.0,1.1372005189045526,3.0
883,0.0,0.0,1.1308995500960086,6.0
884,0.0,0.0,1.1504260578426908,3.0
885,0.0,1.0,0.7381733803276436,9.0
886,1.0,1.0,1.055787024509539,4.0
887,1.0,0.0,0.8664866833267009,12.0
888,1.0,1.0,0.9989959630888093,0.0
889,1.0,1.0,1.0782044125825805,0.0
890,0.0,0.0,1.4061577195574402,10.0
891,0.0,0.0,1.3526956516694983,5.0
892,1.0,0.0,0.5589521542262036,9.0
893,0.0,1.0,1.1319026294066123,3.0
894,0.0,1.0,1.2026759259020021,0.0
895,0.0,1.0,0.9095856315537912,11.0
896,1.0,1.0,0.7812477548542517,1.0
897,0.0,0.0,1.3640362751540673,5.0
898,0.0,1.0,1.0440994510792074,4.0
899,1.0,1.0,1.2036428590008772,7.0
900,0.0,0.0,1.2705388802421616,12.0
901,0.0,0.0,1.1644476640913735,11.0
902,0.0,0.0,0.8377588558169649,1.0
903,0.0,1.0,1.2014036270891404,6.0
904,0.0,1.0,1.294357144079914,6.0
905,1.0,0.0,0.9274647148353117,4.0
906,0.0,1.0,0.863398131314549,9.0
907,1.0,0.0,0.9567114156790693,11.0
908,0.0,0.0,1.0537029039473946,12.0
909,0.0,0.0,1.0158556382349966,6.0
910,0.0,0.0,0.7324415163563155,12.0
911,1.0,1.0,1.3576732201035915,10.0
912,1.0,0.0,0.6823930965565232,0.0
913,1.0,1.0,0.8352687318700286,4.0
914,0.0,1.0,1.1956063160521209,12.0
915,0.0,1.0,0.9945867555508189,5.0
916,1.0,0.0,0.8752918584984324,2.0
917,1.0,0.0,1.0653261687260085,6.0
918,1.0,0.0,0.8932052467961812,1.0
919,1.0,0.0,0.9065269944983371,8.0
920,1.0,0.0,1.1564606727001734,3.0
921,1.0,1.0,1.0405902949043182,2.0
922,1.0,0.0,1.1031487497865655,4.0
923,1.0,1.0,0.7497030991229144,2.0
924,1.0,1.0,1.0112501104497191,11.0
925,1.0,1.0,1.0019469467198363,5.0
926,0.0,1.0,0.8753557955789711,10.0
927,0.0,0.0,1.2963227728233213,3.0
928,0.0,0.0,0.8304519700569858,5.0
929,1.0,1.0,0.7184194843641427,1.0
930,0.0,0.0,0.5513315898798342,1.0
931,1.0,0.0,0.9074769060217238,11.0
932,1.0,0.0,0.8700025894356588,3.0
933,1.0,0.0,1.4300969146723934,7.0
934,0.0,0.0,0.657476234084,1.0
935,1.0,0.0,1.3736419422469666,2.0
936,0.0,1.0,0.6455055931981368,6.0
937,1.0,1.0,0.9157061870477803,10.0
938,1.0,1.0,0.6411947678181277,12.0
939,0.0,1.0,0.9822409274561998,3.0
940,0.0,0.0,1.120042032020956,7.0
941,0.0,1.0,0.963250817761111,4.0
942,0.0,0.0,0.9750951518267279,11.0
943,0.0,0.0,0.5715387529407897,2.0
944,1.0,0.0,0.7286963560259793,3.0
945,1.0,1.0,1.3108344450870553,5.0
946,0.0,0.0,0.6696098487106608,8.0
947,0.0,1.0,1.444055724511724,11.0
948,0.0,0.0,0.7970225378954857,3.0
949,0.0,1.0,1.2238648203264955,0.0
950,0.0,0.0,0.8360074162739434,9.0
951,1.0,0.0,1.0604818709519266,10.0
952,0.0,0.0,0.6326640559711569,4.0
953,0.0,1.0,1.0849119141672745,2.0
954,1.0,1.0,1.4220351473730295,6.0
955,1.0,0.0,0.8430845379946454,4.0
956,0.0,0.0,0.8728113252510281,0.0
957,1.0,0.0,0.9861469114782808,11.0
958,0.0,0.0,1.3231286332882082,4.0
959,0.0,0.0,0.974438918218103,7.0
960,0.0,1.0,1.320219659530431,5.0
961,0.0,1.0,1.0513988180910352,11.0
962,1.0,0.0,1.0773773635559134,8.0
963,1.0,1.0,1.1920572718725477,11.0
964,0.0,0.0,1.1024546018634294,10.0
965,1.0,1.0,0.9729274923620009,12.0
966,1.0,1.0,1.0554486883504361,12.0
967,1.0,0.0,0.83415026018077,9.0
968,0.0,0.0,1.1496216740343992,5.0
969,1.0,1.0,0.9661788737271205,9.0
970,1.0,1.0,1.308040251225166,0.0
971,1.0,1.0,1.272240415509597,6.0
972,0.0,1.0,1.2420857854047886,12.0
973,0.0,1.0,0.8808971907412352,0.0
974,1.0,1.0,0.7446807471098815,3.0
975,0.0,0.0,1.348872985428268,7.0
976,0.0,0.0,0.6046757908606987,12.0
977,1.0,0.0,1.3166923733512461,2.0
978,0.0,1.0,0.8298938673111582,12.0
979,1.0,0.0,0.8391224011107626,4.0
980,1.0,1.0,1.0683787774686548,12.0
981,1.0,0.0,0.621228891882667,6.0
982,1.0,0.0,1.524887022660172,5.0
983,1.0,0.0,0.6127227871166838,9.0
984,1.0,1.0,0.8442145256348215,8.0
985,1.0,1.0,0.6970189378261517,2.0
986,1.0,1.0,1.4040871204589385,2.0
987,1.0,1.0,1.0607210591056837,7.0
988,0.0,1.0,0.7835589221861019,4.0
989,1.0,1.0,1.167547648373493,8.0
990,1.0,0.0,0.6732530274309357,10.0
991,0.0,0.0,0.8700672855961786,11.0
992,0.0,1.0,1.0302410021294282,12.0
993,1.0,0.0,0.6160142161106823,3.0
994,0.0,0.0,0.75144498142781,5.0
995,1.0,0.0,1.399051513647322,10.0
996,0.0,0.0,1.0145853577634045,6.0
997,1.0,0.0,1.3311535352605266,8.0
998,1.0,1.0,0.8210225401472677,8.0
999,0.0,1.0,0.9633204007529805,2.0
1000,0.0,0.0,0.0,0.0
1001,0.0,0.0,0.0,0.0
